month,region,product,channel,revenue,transactions,avg_ticket,ad_spend
2024-11,North,Mortgage,Telephone,261451.89,3663,62.8,23633.94
2024-11,North,Credit Card,Branch,93384.98,1282,65.91,11114.81
2024-11,North,Credit Card,Mobile App,89617.11,1516,66.53,5797.22
2024-11,North,Credit Card,Online,101907.78,2081,77.79,6786.75
2024-11,North,Credit Card,Telephone,68510.33,1304,56.99,7418.57
2024-11,North,Business Loan,Branch,279258.76,3352,69.09,18186.11
2024-11,North,Business Loan,Mobile App,283836.42,4781,50.14,26556.27
2024-11,North,Business Loan,Online,311079.55,6484,55.2,23867.5
2024-11,North,Business Loan,Telephone,211887.04,2611,61.0,11829.18
2024-11,South,Personal Current Account,Branch,221227.12,4010,62.01,21816.55
2024-11,South,Personal Current Account,Mobile App,211481.79,3183,47.82,21420.41
2024-11,South,Personal Current Account,Online,224879.75,2651,72.87,14276.25
2024-11,South,Personal Current Account,Telephone,150935.12,2520,71.29,16215.8
2024-11,South,Savings Account,Branch,139722.94,2019,61.79,8487.39
2024-11,South,Savings Account,Mobile App,142712.38,1684,62.35,7394.46
2024-11,South,Savings Account,Online,152649.02,2207,48.1,8964.08
2024-11,South,Savings Account,Telephone,99556.31,2015,66.93,5437.48
2024-11,South,Mortgage,Branch,408041.99,5779,59.51,29928.34
2024-11,South,Mortgage,Mobile App,425251.34,7603,79.75,27983.06
2024-11,South,Mortgage,Online,470308.67,10360,60.09,55409.01
2024-11,South,Mortgage,Telephone,299421.57,4978,49.2,34371.95
2024-11,South,Credit Card,Branch,105109.43,2020,74.13,7510.96
2024-11,South,Credit Card,Mobile App,104538.31,1342,64.58,9097.68
2024-11,South,Credit Card,Online,117976.45,1615,79.62,10453.65
2024-11,South,Credit Card,Telephone,76077.45,1097,80.86,4713.17
2024-11,South,Business Loan,Branch,327975.36,3958,60.58,24323.34
2024-11,South,Business Loan,Mobile App,302422.12,4051,83.72,26376.58
2024-11,South,Business Loan,Online,349277.25,5077,78.99,29122.85
2024-11,South,Business Loan,Telephone,239095.46,4772,45.38,20550.15
2024-11,East,Personal Current Account,Branch,163644.56,3194,50.05,12521.43
2024-11,East,Personal Current Account,Mobile App,182790.64,2456,47.11,18421.52
2024-11,East,Personal Current Account,Online,182062.26,2167,73.3,12277.88
2024-11,East,Personal Current Account,Telephone,114892.59,1656,73.27,7217.24
2024-11,East,Savings Account,Branch,107886.45,1277,76.94,9187.18
2024-11,East,Savings Account,Mobile App,102193.81,1823,62.11,11846.04
2024-11,East,Savings Account,Online,119314.09,1486,77.56,8514.63
2024-11,East,Savings Account,Telephone,77140.89,972,82.9,6052.17
2024-11,East,Mortgage,Branch,327440.96,5693,48.61,18193.68
2024-11,East,Mortgage,Mobile App,313809.43,4229,82.79,19317.46
2024-11,East,Mortgage,Online,347494.36,7347,74.74,30854.44
2024-11,East,Mortgage,Telephone,226832.96,3505,79.97,26619.22
2024-11,East,Credit Card,Branch,86874.53,1402,65.35,8787.86
2024-11,East,Credit Card,Mobile App,81447.3,1268,65.6,9762.01
2024-11,East,Credit Card,Online,96355.71,1196,72.92,7552.65
2024-11,East,Credit Card,Telephone,61799.08,887,81.44,6316.74
2024-11,East,Business Loan,Branch,248373.7,3376,73.1,25452.53
2024-11,East,Business Loan,Mobile App,251173.29,4586,74.56,29276.96
2024-11,East,Business Loan,Online,273567.38,3510,80.21,23791.55
2024-11,East,Business Loan,Telephone,165705.46,2388,69.29,19474.59
2024-11,West,Personal Current Account,Branch,152183.19,2114,80.28,13186.09
2024-11,West,Personal Current Account,Mobile App,161614.94,2992,48.0,17577.02
2024-11,West,Personal Current Account,Online,169767.3,2589,83.1,13511.87
2024-11,West,Personal Current Account,Telephone,107026.06,1778,59.93,6199.63
2024-11,West,Savings Account,Branch,102384.93,1255,54.99,8983.09
2024-11,West,Savings Account,Mobile App,111324.08,1471,49.71,7897.6
2024-11,West,Savings Account,Online,119055.9,2098,53.52,12103.44
2024-11,West,Savings Account,Telephone,75412.5,1113,53.7,5379.73
2024-11,West,Mortgage,Branch,310638.85,3773,70.72,33487.15
2024-11,West,Mortgage,Mobile App,299518.64,6452,63.52,27927.84
2024-11,West,Mortgage,Online,308207.78,4776,59.23,28690.17
2024-11,West,Mortgage,Telephone,212346.21,3652,59.16,10693.93
2024-11,West,Credit Card,Branch,81760.57,1014,52.45,6117.1
2024-11,West,Credit Card,Mobile App,77308.33,1575,64.68,4324.01
2024-11,West,Credit Card,Online,84222.01,1284,51.15,4941.22
2024-11,West,Credit Card,Telephone,56019.97,868,51.23,5375.92
2024-11,West,Business Loan,Branch,248432.8,4596,60.81,17626.29
2024-11,West,Business Loan,Mobile App,249746.17,4019,52.29,26674.91
2024-11,West,Business Loan,Online,277794.87,5629,62.54,30211.59
2024-11,West,Business Loan,Telephone,169017.86,3283,59.15,13585.18
2024-11,Scotland,Personal Current Account,Branch,147068.76,2477,79.82,9396.59
2024-11,Scotland,Personal Current Account,Mobile App,138688.01,2637,46.61,10764.72
2024-11,Scotland,Personal Current Account,Online,170140.78,2275,81.04,10416.34
2024-11,Scotland,Personal Current Account,Telephone,102097.23,1927,64.17,9859.22
2024-11,Scotland,Savings Account,Branch,97740.22,1756,61.84,8650.86
2024-11,Scotland,Savings Account,Mobile App,94109.7,1222,73.57,6845.74
2024-11,Scotland,Savings Account,Online,104577.29,1383,80.27,8902.68
2024-11,Scotland,Savings Account,Telephone,69008.78,842,78.72,5328.82
2024-11,Scotland,Mortgage,Branch,275752.97,5583,49.32,14195.94
2024-11,Scotland,Mortgage,Mobile App,280896.48,5483,65.0,29133.73
2024-11,Scotland,Mortgage,Online,305524.38,5610,72.13,22593.49
2024-11,Scotland,Mortgage,Telephone,215191.67,2560,74.5,17302.05
2024-11,Scotland,Credit Card,Branch,69463.16,1227,64.44,7172.97
2024-11,Scotland,Credit Card,Mobile App,74473.74,1356,51.1,6388.86
2024-11,Scotland,Credit Card,Online,84238.3,1532,75.67,9307.63
2024-11,Scotland,Credit Card,Telephone,52450.73,618,54.89,5635.45
2024-11,Scotland,Business Loan,Branch,211764.03,4000,73.26,22594.52
2024-11,Scotland,Business Loan,Mobile App,219425.35,3003,65.09,13754.28
2024-11,Scotland,Business Loan,Online,252346.37,2979,68.65,23824.88
2024-11,Scotland,Business Loan,Telephone,161897.34,2988,50.29,8529.67
2024-11,Wales,Personal Current Account,Branch,125524.87,1483,82.16,10022.06
2024-11,Wales,Personal Current Account,Mobile App,132796.48,1906,48.64,7113.49
2024-11,Wales,Personal Current Account,Online,135500.0,2210,57.26,12781.95
2024-11,Wales,Personal Current Account,Telephone,97075.54,1789,58.45,8110.05
2024-11,Wales,Savings Account,Branch,86897.44,1328,70.75,6195.81
2024-11,Wales,Savings Account,Mobile App,85780.67,1538,56.22,6396.81
2024-11,Wales,Savings Account,Online,91330.15,1479,57.79,4870.54
2024-11,Wales,Savings Account,Telephone,60765.56,1302,47.09,6206.16
2024-11,Wales,Mortgage,Branch,254709.8,4762,63.88,28933.44
2024-11,Wales,Mortgage,Mobile App,265765.14,5420,52.39,30930.54
2024-11,Wales,Mortgage,Online,268598.68,4510,57.17,15251.6
2024-11,Wales,Mortgage,Telephone,187119.14,4108,67.07,20646.39
2024-11,Wales,Credit Card,Branch,58771.78,1008,74.65,4425.34
2024-11,Wales,Credit Card,Mobile App,63614.28,835,66.15,4835.41
2024-11,Wales,Credit Card,Online,70786.95,996,53.4,5442.35
2024-11,Wales,Credit Card,Telephone,45530.7,565,50.22,4643.27
2024-11,Wales,Business Loan,Branch,185168.58,3717,68.46,21081.88
2024-11,Wales,Business Loan,Mobile App,190192.8,2672,52.62,18891.13
2024-11,Wales,Business Loan,Online,215110.1,2622,48.0,18985.73
2024-11,Wales,Business Loan,Telephone,140687.84,2396,74.01,16780.56
2024-12,North,Personal Current Account,Branch,171259.55,3226,73.83,9088.19
2024-12,North,Personal Current Account,Mobile App,175767.93,3337,67.02,11895.41
2024-12,North,Personal Current Account,Online,202853.31,2533,79.14,23019.19
2024-12,North,Personal Current Account,Telephone,141137.41,1680,80.8,11487.7
2024-12,North,Savings Account,Branch,111618.52,1514,81.43,6109.95
2024-12,North,Savings Account,Mobile App,125480.58,2031,82.25,10699.84
2024-12,North,Savings Account,Online,135682.48,2957,68.97,13401.28
2024-12,North,Savings Account,Telephone,97531.3,1944,46.82,8741.95
2024-12,North,Mortgage,Branch,360117.13,4690,72.75,36677.95
2024-12,North,Mortgage,Mobile App,379171.09,6226,72.39,42056.86
2024-12,North,Mortgage,Online,406534.13,4847,51.62,41690.46
2024-12,North,Mortgage,Telephone,246532.49,4083,76.17,19244.18
2024-12,North,Credit Card,Branch,96940.0,1735,52.36,5932.75
2024-12,North,Credit Card,Mobile App,96857.38,1803,72.87,10803.55
2024-12,North,Credit Card,Online,106063.38,1384,63.22,10557.84
2024-12,North,Credit Card,Telephone,80183.53,1214,57.14,5245.89
2024-12,North,Business Loan,Branch,258628.7,3526,67.09,16029.2
2024-12,North,Business Loan,Mobile App,307964.71,6576,54.53,16240.93
2024-12,North,Business Loan,Online,308264.38,6053,80.34,35421.85
2024-12,North,Business Loan,Telephone,210289.43,3767,76.62,19970.96
2024-12,South,Personal Current Account,Branch,213360.87,3882,77.94,18652.36
2024-12,South,Personal Current Account,Mobile App,214546.42,4761,58.9,19815.76
2024-12,South,Personal Current Account,Online,230865.08,3862,48.33,22943.91
2024-12,South,Personal Current Account,Telephone,159575.91,2382,73.88,12540.11
2024-12,South,Savings Account,Branch,133852.11,1927,57.99,7229.14
2024-12,South,Savings Account,Mobile App,149868.37,1930,77.96,9793.83
2024-12,South,Savings Account,Online,154877.98,1852,52.07,18277.51
2024-12,South,Savings Account,Telephone,100253.71,1507,84.15,10473.81
2024-12,South,Mortgage,Branch,408143.54,5354,49.26,41713.86
2024-12,South,Mortgage,Mobile App,445715.11,7394,71.15,49430.61
2024-12,South,Mortgage,Online,449538.22,6388,67.04,48181.19
2024-12,South,Mortgage,Telephone,310641.06,5771,55.75,28180.26
2024-12,South,Credit Card,Branch,103750.16,1342,75.12,6317.86
2024-12,South,Credit Card,Mobile App,112433.33,2071,74.05,8522.99
2024-12,South,Credit Card,Online,121364.02,1496,48.75,7610.25
2024-12,South,Credit Card,Telephone,84573.12,1613,79.49,5346.73
2024-12,South,Business Loan,Branch,318373.39,4926,74.18,30350.38
2024-12,South,Business Loan,Mobile App,336131.03,7332,51.52,20988.49
2024-12,South,Business Loan,Online,355765.11,5854,69.31,19517.91
2024-12,South,Business Loan,Telephone,248495.99,5189,54.81,28238.88
2024-12,East,Personal Current Account,Branch,157779.03,1882,49.01,13706.97
2024-12,East,Personal Current Account,Mobile App,170812.96,2306,77.32,15754.17
2024-12,East,Personal Current Account,Online,178151.68,2963,45.83,19215.33
2024-12,East,Personal Current Account,Telephone,119392.67,1580,70.78,6335.19
2024-12,East,Savings Account,Branch,108697.47,1978,48.34,6520.16
2024-12,East,Savings Account,Mobile App,111695.71,1593,45.54,13140.47
2024-12,East,Savings Account,Online,119143.5,1430,49.25,12096.54
2024-12,East,Savings Account,Telephone,80485.36,1374,73.3,5164.14
2024-12,East,Mortgage,Branch,335814.52,5229,67.51,27235.51
2024-12,East,Mortgage,Mobile App,335238.29,6506,58.27,20387.83
2024-12,East,Mortgage,Online,361262.74,7648,72.68,33931.25
2024-12,East,Mortgage,Telephone,228508.93,4577,78.0,13070.04
2024-12,East,Credit Card,Branch,78335.86,1377,65.46,8503.66
2024-12,East,Credit Card,Mobile App,86104.11,1699,81.49,4449.87
2024-12,East,Credit Card,Online,92920.88,1496,50.9,8908.84
2024-12,East,Credit Card,Telephone,63375.57,1172,80.16,4875.61
2024-12,East,Business Loan,Branch,237788.0,2958,77.91,13760.46
2024-12,East,Business Loan,Mobile App,246520.49,4760,49.41,14081.63
2024-12,East,Business Loan,Online,251662.84,3023,59.29,23429.5
2024-12,East,Business Loan,Telephone,176731.27,3553,81.93,20216.49
2024-12,West,Personal Current Account,Branch,160034.89,1980,69.18,9996.54
2024-12,West,Personal Current Account,Mobile App,154207.8,2328,68.98,15044.56
2024-12,West,Personal Current Account,Online,174457.82,3420,71.69,12405.6
2024-12,West,Personal Current Account,Telephone,112535.88,1448,58.94,6445.45
2024-12,West,Savings Account,Branch,103929.93,1272,71.47,11983.3
2024-12,West,Savings Account,Mobile App,99950.71,1290,73.45,5531.86
2024-12,West,Savings Account,Online,113786.51,2523,82.32,6873.27
2024-12,West,Savings Account,Telephone,66554.8,934,57.81,5147.48
2024-12,West,Mortgage,Branch,297012.85,4021,76.42,24797.67
2024-12,West,Mortgage,Mobile App,285622.36,5988,68.11,33466.65
2024-12,West,Mortgage,Online,346705.31,6175,48.62,41477.75
2024-12,West,Mortgage,Telephone,227356.73,4349,60.4,16449.74
2024-12,West,Credit Card,Branch,78386.41,1265,72.74,6190.65
2024-12,West,Credit Card,Mobile App,83350.22,1086,58.34,8847.61
2024-12,West,Credit Card,Online,81821.79,1149,54.84,6488.97
2024-12,West,Credit Card,Telephone,60663.02,934,66.35,5294.26
2024-12,West,Business Loan,Branch,239457.86,3075,60.39,21711.04
2024-12,West,Business Loan,Mobile App,233479.66,3773,68.12,23008.24
2024-12,West,Business Loan,Online,266740.14,3559,73.12,17728.49
2024-12,West,Business Loan,Telephone,162572.78,3603,84.76,8323.86
2024-12,Scotland,Personal Current Account,Branch,140556.27,2087,83.3,16088.53
2024-12,Scotland,Personal Current Account,Mobile App,144797.17,3055,58.97,15842.64
2024-12,Scotland,Personal Current Account,Online,157250.79,1973,77.76,11106.44
2024-12,Scotland,Personal Current Account,Telephone,102573.71,2020,79.13,12106.51
2024-12,Scotland,Savings Account,Branch,101640.67,1246,54.7,10971.86
2024-12,Scotland,Savings Account,Mobile App,97915.56,2072,50.51,11489.77
2024-12,Scotland,Savings Account,Online,108610.13,1484,60.1,5630.81
2024-12,Scotland,Savings Account,Telephone,69771.08,834,59.87,6914.18
2024-12,Scotland,Mortgage,Branch,262043.08,3664,47.95,28463.28
2024-12,Scotland,Mortgage,Mobile App,291692.27,3654,46.21,22042.34
2024-12,Scotland,Mortgage,Online,288481.37,5990,48.08,25917.98
2024-12,Scotland,Mortgage,Telephone,207678.28,2678,50.99,13035.91
2024-12,Scotland,Credit Card,Branch,68697.31,919,74.92,6794.13
2024-12,Scotland,Credit Card,Mobile App,80103.63,1405,61.46,5896.72
2024-12,Scotland,Credit Card,Online,83253.21,1091,72.81,5833.87
2024-12,Scotland,Credit Card,Telephone,53776.52,1049,80.25,2809.73
2024-12,Scotland,Business Loan,Branch,229045.79,3052,65.13,11626.53
2024-12,Scotland,Business Loan,Mobile App,215078.89,2746,72.2,23942.23
2024-12,Scotland,Business Loan,Online,246213.6,3665,78.18,28152.19
2024-12,Scotland,Business Loan,Telephone,161933.98,2488,73.37,12899.16
2024-12,Wales,Personal Current Account,Branch,129604.42,2527,83.92,11211.44
2024-12,Wales,Personal Current Account,Mobile App,137614.59,1635,50.01,8921.62
2024-12,Wales,Personal Current Account,Online,145903.23,2091,53.76,9171.27
2024-12,Wales,Personal Current Account,Telephone,95591.38,1277,67.37,10411.8
2024-12,Wales,Savings Account,Branch,79840.28,1028,63.74,5742.37
2024-12,Wales,Savings Account,Mobile App,83947.52,1187,78.09,5165.94
2024-12,Wales,Savings Account,Online,94036.16,1219,70.87,5983.63
2024-12,Wales,Savings Account,Telephone,63235.3,1281,48.11,5831.77
2024-12,Wales,Mortgage,Branch,238101.22,3019,46.12,16608.63
2024-12,Wales,Mortgage,Mobile App,279187.93,4188,47.61,25628.82
2024-12,Wales,Mortgage,Online,292343.24,3884,57.36,25906.99
2024-12,Wales,Mortgage,Telephone,188175.57,2667,46.29,12954.34
2024-12,Wales,Credit Card,Branch,64309.77,764,67.59,5753.26
2024-12,Wales,Credit Card,Mobile App,64919.22,847,46.83,4675.52
2024-12,Wales,Credit Card,Online,68176.31,823,45.34,5110.87
2024-12,Wales,Credit Card,Telephone,47396.44,841,60.93,3016.4
2024-12,Wales,Business Loan,Branch,194358.41,2588,74.03,22967.25
2024-12,Wales,Business Loan,Mobile App,186668.49,2553,48.9,14655.35
2024-12,Wales,Business Loan,Online,215467.17,2886,49.04,22952.55
2024-12,Wales,Business Loan,Telephone,140869.68,2761,68.49,10811.44
2025-01,North,Personal Current Account,Branch,152896.18,2233,79.08,10749.88
2025-01,North,Personal Current Account,Mobile App,164037.37,3212,63.52,18366.32
2025-01,North,Personal Current Account,Online,179925.2,3692,73.74,20135.1
2025-01,North,Personal Current Account,Telephone,131177.5,1697,71.17,13618.56
2025-01,North,Savings Account,Branch,112808.67,2192,83.55,9717.46
2025-01,North,Savings Account,Mobile App,107205.95,1445,71.06,12341.11
2025-01,North,Savings Account,Online,124339.23,2119,76.41,9167.71
2025-01,North,Savings Account,Telephone,76279.42,1283,79.24,6114.79
2025-01,North,Mortgage,Branch,335799.0,4164,75.97,25901.65
2025-01,North,Mortgage,Mobile App,324104.94,6074,69.42,17906.76
2025-01,North,Mortgage,Online,354407.59,6936,70.11,30063.19
2025-01,North,Mortgage,Telephone,249737.04,3235,50.7,27703.84
2025-01,North,Credit Card,Branch,78502.77,1173,83.76,8219.33
2025-01,North,Credit Card,Mobile App,80195.04,1653,48.76,5770.86
2025-01,North,Credit Card,Online,89340.59,1084,51.46,6218.84
2025-01,North,Credit Card,Telephone,63516.98,1066,48.57,3972.54
2025-01,North,Business Loan,Branch,233202.34,3073,55.32,19385.71
2025-01,North,Business Loan,Mobile App,225957.72,4090,80.07,21583.58
2025-01,North,Business Loan,Online,269475.58,5323,49.96,24201.96
2025-01,North,Business Loan,Telephone,186989.68,4014,79.36,14597.49
2025-01,South,Personal Current Account,Branch,197130.77,2486,81.69,11636.41
2025-01,South,Personal Current Account,Mobile App,189473.47,3175,78.79,22100.78
2025-01,South,Personal Current Account,Online,204478.58,3410,72.29,17465.74
2025-01,South,Personal Current Account,Telephone,144997.23,2611,80.02,14177.67
2025-01,South,Savings Account,Branch,116021.38,1661,70.75,11819.44
2025-01,South,Savings Account,Mobile App,126699.9,2312,77.85,6405.44
2025-01,South,Savings Account,Online,139655.71,1765,56.63,8529.39
2025-01,South,Savings Account,Telephone,94060.31,1542,47.92,7259.16
2025-01,South,Mortgage,Branch,358291.53,5643,48.74,29598.98
2025-01,South,Mortgage,Mobile App,375892.13,5316,81.01,31026.03
2025-01,South,Mortgage,Online,364013.75,7515,74.27,41578.46
2025-01,South,Mortgage,Telephone,262404.08,3203,75.73,16784.14
2025-01,South,Credit Card,Branch,95756.1,1646,57.69,11466.86
2025-01,South,Credit Card,Mobile App,92732.36,1438,73.09,7727.88
2025-01,South,Credit Card,Online,104195.26,1856,46.53,6345.69
2025-01,South,Credit Card,Telephone,70538.73,1105,70.61,5107.93
2025-01,South,Business Loan,Branch,278283.99,6016,69.04,21322.1
2025-01,South,Business Loan,Mobile App,291549.48,3535,59.46,23355.35
2025-01,South,Business Loan,Online,299840.87,4689,47.16,33210.81
2025-01,South,Business Loan,Telephone,206181.82,2480,72.35,14203.74
2025-01,East,Personal Current Account,Branch,146445.36,2079,48.34,8032.25
2025-01,East,Personal Current Account,Mobile App,147639.23,2412,56.93,14742.44
2025-01,East,Personal Current Account,Online,154297.03,1932,65.99,14947.54
2025-01,East,Personal Current Account,Telephone,106280.72,1919,78.22,6001.77
2025-01,East,Savings Account,Branch,98028.21,1209,58.68,10069.69
2025-01,East,Savings Account,Mobile App,89791.65,1740,58.97,7123.81
2025-01,East,Savings Account,Online,110219.69,1721,72.55,6750.76
2025-01,East,Savings Account,Telephone,69279.47,950,59.19,6824.24
2025-01,East,Mortgage,Branch,282700.94,4667,45.4,29631.32
2025-01,East,Mortgage,Mobile App,298947.26,4339,48.11,28925.35
2025-01,East,Mortgage,Online,290373.23,4168,57.95,34567.7
